usage_id,building_id,timestamp,kwh_consumed,meter_id,reading_type,is_peak,power_factor,voltage,current
7f9ff170-3a35-43f9-8497-168393e7b06c,B0041,2032-07-04 02:57:00,267.46,M077,Auto,Yes,0.82,224.37,45.27
a21891b6-f56d-42ee-9983-88df8c1c110e,B0044,2029-12-26 01:04:00,129.73,M080,Manual,No,0.77,224.84,49.57
c4dfad09-ba0a-480f-a724-c7369a437960,B0047,2034-08-17 19:26:00,65.34,M084,Auto,Yes,0.92,231.65,26.28
37b6c10c-81eb-4581-8c42-f254f0396f8a,B0049,2033-03-01 23:36:00,52.72,M087,Manual,No,0.93,236.1,19.03
df5218ab-1a0b-4144-986b-0d89a2af36fd,B0027,2028-02-21 09:22:00,362.35,M024,Manual,Yes,0.74,217.85,23.65
d69a0a1e-a7ef-40c6-8bb1-8c53869c5c2e,B0039,2027-05-27 15:16:00,215.86,M020,Manual,Yes,0.87,228.15,7.61
720018df-8cd0-4793-aec9-f043609aa199,B0043,2033-12-25 21:49:00,453.63,M099,Auto,No,0.75,232.38,23.76
d69ef183-a8ca-494d-92d8-22fd98d298fa,B0044,2030-10-30 15:19:00,372.44,M026,Auto,No,0.82,222.03,5.97
556deae5-7d7e-4c48-8c10-d735cd133cba,B0009,2034-07-04 08:21:00,103.72,M038,Manual,No,0.88,234.9,5.54
1b430898-7da6-4083-8140-7359c7f6d78e,B0050,2033-05-26 09:54:00,310.75,M035,Manual,No,0.87,219.12,44.76
634aaf62-8ee0-403a-96ba-37d882103b9d,B0039,2034-04-06 06:52:00,223.4,M093,Auto,No,0.93,227.13,11.11
5268b038-0b90-43f5-99c9-8cc996f04825,B0031,2037-02-11 16:01:00,292.85,M070,Manual,No,0.73,212.49,43.98
5231eb24-56fb-4146-a732-67cf6fa789cb,B0049,2031-04-03 03:06:00,371.65,M052,Auto,No,0.88,237.14,37.89
77f29b94-ef41-4f51-9afc-2249e0b73a77,B0029,2031-08-03 00:39:00,405.04,M099,Auto,No,0.95,210.57,19.54
9cf81a67-fe55-4436-a2ec-cd4238fa9636,B0030,2026-06-26 16:34:00,423.43,M080,Auto,Yes,0.92,225.01,18.98
11845bf3-e9e7-49ae-9449-c7e2d224bd50,B0012,2039-08-14 04:23:00,134.45,M033,Manual,Yes,0.95,218.6,25.58
2ada1dbe-7050-4a6f-81b2-e339b5babf91,B0040,2030-09-10 01:38:00,25.25,M087,Manual,Yes,0.98,214.19,38.25
8f7a5415-5673-4561-b0ce-162eab01b9db,B0025,2035-05-08 14:17:00,372.25,M046,Auto,Yes,0.92,235.89,38.82
a67d93f1-d183-4ca7-a93c-baa3e2ac7c29,B0020,2037-09-27 21:01:00,62.11,M063,Manual,Yes,0.76,221.67,38.93
d026d47f-f8c6-4c6c-aec5-69d87ce5d752,B0004,2038-05-25 05:00:00,164.31,M003,Manual,Yes,0.82,221.76,10.24
fc643947-1072-4ca5-b8d5-9d87f2d44f36,B0004,2029-06-23 21:46:00,11.87,M001,Auto,Yes,0.99,217.28,13.77
1c384618-5747-49a8-95e1-03fa61e4b374,B0036,2025-08-08 06:55:00,344.02,M083,Manual,Yes,0.83,222.44,40.73
e15e8744-4c49-4305-ac13-9140359dfde2,B0039,2038-11-17 21:24:00,91.89,M065,Auto,Yes,0.99,211.43,36.01
ab43b7e7-02b3-4e1e-a91b-625d22e4f0e2,B0041,2030-05-04 06:19:00,331.09,M071,Manual,Yes,0.81,212.21,13.38
28624289-4c19-43c7-b629-8f57683346d2,B0010,2025-06-08 03:03:00,495.95,M068,Auto,Yes,0.88,212.91,38.5
45980318-76fe-4677-ac31-f3829839a3ac,B0029,2035-12-22 08:38:00,45.61,M019,Auto,Yes,0.98,231.39,43.66
7d30eef0-8a72-490a-b82d-dd73aefd05c9,B0044,2031-04-08 00:32:00,47.77,M058,Auto,No,0.81,214.06,30.61
e857ba73-f85c-4181-a95a-797ddc8d5cf8,B0029,2035-08-02 17:47:00,176.79,M086,Manual,Yes,0.92,225.05,11.91
cd6f4f9f-2545-41d3-b4da-d5a881ee46a1,B0025,2031-03-01 07:34:00,434.53,M023,Manual,No,0.8,239.46,7.73
6b270a44-75d3-4db6-b722-999959bf1e21,B0002,2027-11-06 16:29:00,115.61,M024,Auto,Yes,0.86,236.85,30.05
293a8e35-c0f9-4a92-9666-a1421eaebc9c,B0025,2027-04-30 19:16:00,186.59,M031,Manual,Yes,0.73,215.38,45.59
6f0c4cc9-a0cd-476f-b336-1141c68c8452,B0019,2032-04-21 13:44:00,43.57,M098,Auto,Yes,0.84,233.1,44.26
bea2bed5-0126-4038-a8d8-6c5708eb203e,B0040,2031-07-08 23:02:00,383.95,M075,Auto,Yes,0.86,215.64,23.53
8ed37086-7620-42f4-9c3b-64817e164ec2,B0039,2025-04-18 06:07:00,210.07,M070,Manual,No,0.73,229.47,34.99
529faa44-7919-4c2c-b210-c230ff88400b,B0007,2027-06-05 04:05:00,382.03,M067,Auto,No,0.75,237.38,46.07
1ab846af-8084-4fab-886a-06821009878b,B0040,2030-03-19 03:32:00,452.77,M038,Manual,Yes,0.79,230.62,37.63
f8a54e4d-0020-4445-8a57-105a37a62a7b,B0015,2036-11-21 06:40:00,124.05,M051,Manual,Yes,0.84,214.87,48.36
7b5aa5df-f7bf-4ac9-9564-4dbbe6bd6724,B0038,2034-09-30 05:20:00,405.62,M064,Manual,Yes,0.72,225.51,9.68
5c0277ee-c29d-4b64-bcf4-b12e9d48c557,B0015,2036-09-11 04:50:00,38.96,M075,Auto,No,0.83,219.19,15.63
88ee6f65-f7b3-4d78-a551-f3cf64d0b53b,B0037,2027-04-09 18:04:00,450.44,M041,Auto,No,0.92,222.44,5.31
154ec5f0-14cf-47d3-8be7-cb6fd9e60f29,B0041,2033-01-05 13:29:00,328.88,M035,Auto,Yes,0.93,233.2,25.66
b4012c61-aab3-4d84-bf90-65edf0442913,B0001,2026-06-11 21:32:00,438.37,M034,Manual,No,0.83,236.57,43.09
0ea55df3-42a6-41b6-a546-9f38db7d5419,B0038,2036-12-18 09:45:00,10.09,M049,Auto,No,0.94,218.74,46.64
8aafc74a-63e5-4d4c-960d-bffb20a30040,B0015,2039-04-12 10:53:00,92.85,M056,Manual,Yes,0.8,213.24,17.31
f9e079bd-3f25-4d1c-9edc-68006cc37cdc,B0012,2037-04-06 02:44:00,200.98,M069,Manual,Yes,0.82,220.77,12.62
4b331a90-09ed-4eaf-a05c-639725897fb4,B0026,2033-04-11 16:58:00,195.96,M100,Manual,No,0.87,212.38,9.95
32e5763d-34fe-4238-8d0f-0fe2b8f389e7,B0040,2037-07-24 22:12:00,121.1,M025,Manual,Yes,0.88,216.75,46.96
cf842f96-a0ce-4c80-9028-57edc11b9679,B0040,2031-12-03 04:51:00,196.99,M053,Manual,Yes,0.84,220.27,11.15
5e5ebc48-0df2-4d51-97c9-3ded0978e3b7,B0014,2026-01-10 23:56:00,73.14,M024,Manual,Yes,0.83,222.98,45.96
66b1df93-75cb-43aa-8bc8-91ccc63be6cc,B0036,2025-12-26 00:34:00,212.25,M092,Manual,Yes,0.74,224.19,27.06
e2732149-f55a-4b34-979b-18067789be93,B0038,2037-03-30 20:20:00,403.15,M009,Manual,No,0.82,224.66,16.94
c6be297c-3d5f-41e4-a3b7-36087600b2d6,B0035,2030-07-26 22:38:00,244.74,M055,Manual,No,0.99,228.39,45.92
be23feb3-20c6-4b9f-a56f-cf0081f94f8e,B0020,2038-03-23 08:48:00,18.82,M014,Manual,No,0.99,212.81,16.4
b3d68d77-0704-44bd-b6c8-38cf965bd774,B0021,2029-08-26 03:16:00,216.51,M068,Auto,No,0.79,215.57,29.36
56afb1aa-e02b-4ea2-b07f-8a4172ca2d09,B0013,2034-08-21 10:09:00,23.32,M041,Auto,Yes,0.8,230.73,32.61
954514be-f2f2-424f-9420-cc08ed0d2c41,B0011,2030-11-12 14:13:00,483.46,M004,Manual,No,0.97,229.07,14.49
42cc42f0-67ba-430f-9499-867c5cf117ac,B0034,2035-04-05 14:24:00,72.45,M055,Manual,Yes,0.77,210.43,13.6
fd753fab-8e9e-4b54-9e59-96d58cd3a813,B0050,2037-07-07 12:40:00,356.77,M074,Auto,No,0.83,211.06,44.05
0e21c517-4360-4b21-8108-4bbb4692a791,B0035,2029-05-18 10:37:00,486.66,M094,Auto,No,0.84,230.52,21.78
4760e05a-cf34-449f-847c-778455ae38ad,B0029,2028-07-27 14:47:00,414.76,M002,Auto,No,0.86,237.47,18.86
1bff974f-c572-4045-8c84-1de3f3dfce61,B0039,2027-05-27 21:19:00,352.66,M072,Manual,Yes,0.98,220.43,40.8
f83d094d-9b45-403e-be5b-721fc9b0fd1c,B0018,2030-07-25 15:26:00,421.34,M092,Auto,Yes,0.86,213.89,34.48
e15d7d4d-2de2-4896-af46-fb4fd6c82f4f,B0041,2032-05-15 12:58:00,491.08,M083,Auto,No,0.98,213.17,19.33
725ece06-c709-4b5b-84d4-f8a8d07fd064,B0005,2028-01-02 12:41:00,314.46,M037,Auto,Yes,0.82,214.05,25.33
0ae17343-2b50-4238-b603-5d39ccf60fd9,B0023,2025-06-21 11:37:00,284.0,M010,Manual,Yes,0.92,237.81,45.47
ef1dac3c-fa23-4c51-a5bb-4102546c08cb,B0022,2036-10-09 06:50:00,317.84,M100,Auto,No,0.92,230.41,32.53
a76c63a3-8b10-4257-9379-0ff91bc3a4a4,B0046,2037-08-25 14:30:00,271.01,M069,Manual,No,0.88,232.54,22.1
881731ec-4115-465a-a207-7108a58fa054,B0011,2029-11-08 02:12:00,321.19,M056,Manual,No,0.94,222.92,8.77
44d574f9-901d-4cc3-add5-97607e3dfdaf,B0043,2036-10-08 11:31:00,230.42,M045,Manual,Yes,0.91,222.42,7.59
1af5a3bc-b0b7-4595-b6c7-319a49e3ac09,B0019,2025-09-06 22:15:00,117.04,M039,Auto,No,0.71,216.21,37.8
a2df9801-bd42-48e6-b110-28234d6c7f06,B0042,2032-12-29 05:07:00,68.92,M054,Manual,Yes,0.74,213.43,20.12
31e921ab-50f7-407f-909d-99c70c1421e6,B0043,2036-06-28 05:53:00,43.49,M015,Auto,No,0.89,229.2,33.17
70307276-7055-4a7b-85c2-7f38494c4f72,B0049,2030-03-04 07:00:00,139.02,M073,Auto,Yes,0.92,219.25,27.36
b9534f31-df9e-4b8e-99c2-8c2f0ec8513b,B0002,2034-01-19 23:15:00,32.6,M084,Manual,Yes,0.99,229.06,25.01
02f5a35c-0f62-45f4-8079-12379a9fb1ac,B0028,2033-11-12 03:17:00,287.91,M092,Manual,No,0.73,229.29,27.99
974a2b9f-903e-497e-8538-2175031e7c57,B0006,2033-05-06 04:58:00,149.08,M005,Auto,No,0.8,218.7,45.46
ebdcdde6-465a-4088-90dd-1deb0622f05e,B0012,2032-04-27 07:37:00,414.02,M030,Auto,No,0.78,211.59,18.05
dbbd6b75-130d-4339-b346-d30b7ad5ad26,B0015,2039-07-15 03:33:00,46.38,M081,Auto,Yes,0.76,214.97,26.05
f397badf-d188-43ce-aa73-b6fd86a61f06,B0028,2029-08-31 13:33:00,120.91,M089,Manual,No,0.9,214.8,11.87
de24c3f3-71c5-4f80-8252-b2997be60685,B0003,2025-05-13 07:45:00,367.82,M069,Auto,Yes,0.84,239.8,8.98
fc99b3b2-cf58-47f3-886f-2b678eb61a34,B0028,2025-02-22 10:03:00,303.42,M037,Manual,Yes,0.83,215.72,22.71
2e923d88-e9a5-4363-96c7-1aa9111ee7ed,B0028,2028-07-18 15:48:00,41.6,M026,Manual,Yes,0.79,219.01,41.83
4043754d-9226-4aba-909c-033eff7574bf,B0038,2034-11-09 02:44:00,439.85,M091,Auto,No,0.81,225.7,14.21
a7f03530-2cdb-4447-8f8a-68c7db2ed182,B0045,2028-10-01 16:45:00,439.86,M079,Manual,No,0.8,236.87,22.14
81127103-609b-4844-8381-7d29a45b8673,B0027,2026-01-27 08:12:00,171.9,M056,Auto,No,0.88,224.62,46.01
17c0f0cb-c654-4bbb-8b70-2a9fbc1ee722,B0035,2025-01-12 02:57:00,176.8,M042,Auto,No,0.71,221.87,27.74
3a0a0966-3815-401a-8fa8-ab92a56d0e35,B0045,2030-11-01 23:16:00,494.62,M043,Manual,No,0.79,232.92,46.35
2311e5f9-78ca-4747-b35b-cbe43dc5d236,B0050,2028-10-15 01:42:00,316.83,M004,Auto,No,0.94,227.24,42.03
78bf0ebe-501e-4c64-b8ae-decb2948e0ce,B0050,2034-12-05 02:28:00,270.35,M046,Auto,No,0.79,222.15,30.23
20d901ce-80cc-408d-9afd-13fd1083bb5b,B0021,2036-09-08 01:02:00,420.69,M027,Auto,No,0.81,210.9,9.65
9bf51d9e-213d-4d90-b519-e424bdf7a1ee,B0048,2032-02-16 02:11:00,149.79,M054,Manual,No,0.8,233.32,20.83
ce145d33-48e1-468a-9a3b-8a46d2e0c6b9,B0007,2035-01-11 19:43:00,220.3,M006,Manual,No,0.75,231.09,25.95
0a3ae988-0a7e-4498-b768-84e67fb53a9d,B0035,2025-03-02 19:42:00,141.21,M076,Manual,Yes,0.83,233.4,49.29
2a9ea5e8-bb70-489e-bb9e-19fbe291b440,B0049,2026-12-03 21:31:00,396.69,M026,Auto,No,0.74,234.66,27.41
4227fd51-81b7-42ef-bcc6-2915d916fdf5,B0009,2038-08-27 15:40:00,290.94,M084,Auto,Yes,0.75,223.37,35.49
f399d055-2416-48ed-89a4-ac35168da768,B0016,2028-03-02 03:29:00,332.82,M090,Auto,Yes,0.84,238.37,41.09
a3e9a47a-fccd-4e82-ba80-cb7af635d76e,B0014,2038-04-23 06:33:00,133.63,M007,Manual,No,1.0,218.69,13.41
e78e12d9-303e-4324-9ede-c1fbf5ac9e80,B0021,2033-12-04 22:10:00,117.91,M059,Auto,Yes,0.94,228.43,18.89
5bdc4a4e-2216-46bf-9650-1afaa75a47cf,B0011,2031-08-20 14:06:00,249.3,M002,Auto,No,0.7,213.36,23.45
6ea9edb9-e1f8-49aa-94a1-73ec68e5fae4,B0019,2031-04-07 13:37:00,371.41,M055,Manual,No,0.92,223.81,11.26
e9d32149-119f-459e-bb95-0b5bf05061ec,B0045,2037-12-19 08:30:00,267.37,M018,Manual,Yes,0.96,230.63,41.46
cb62e106-2863-468b-9f5e-7679ff93a027,B0009,2035-09-29 12:53:00,26.0,M018,Manual,Yes,0.78,225.56,13.72
311f0021-4c98-43ed-980f-10e389e19241,B0011,2025-12-16 18:54:00,435.59,M029,Auto,No,0.74,231.84,11.29
74fffcd9-ef1a-484b-a794-96df3a1b0ea0,B0041,2032-02-09 17:54:00,41.7,M095,Manual,Yes,0.95,226.24,34.04
ff30dc2c-67a7-4804-ad67-1dbb28145663,B0002,2038-08-05 08:45:00,478.35,M094,Manual,No,0.76,234.72,11.19
6b45b9ff-529a-4da6-871b-7ec8f29aef9c,B0012,2025-11-02 23:00:00,22.32,M043,Manual,Yes,0.77,239.67,43.08
99c6847b-7974-4c3f-a5b7-6c751a0c8361,B0004,2029-06-10 02:26:00,350.28,M034,Manual,No,0.9,233.41,11.52
3498476b-312d-46af-b346-378b675ac7d8,B0034,2029-11-05 03:55:00,50.28,M086,Auto,Yes,0.75,215.13,23.4
4371f3b7-d530-4193-acc7-7c07cfa1fbe8,B0004,2039-10-12 12:50:00,456.23,M055,Manual,No,0.91,239.17,18.66
623f84c5-0b10-4300-b9f6-e91dd3d94884,B0015,2038-09-06 18:55:00,237.57,M069,Manual,Yes,0.94,216.35,26.01
313ff7a5-eb50-4388-9ae6-5468902bc480,B0032,2035-05-13 18:30:00,77.39,M078,Manual,No,0.8,231.27,12.7
c0c13d0c-18d1-440e-a199-fc65554616e6,B0042,2039-02-22 07:46:00,177.0,M010,Auto,Yes,0.96,235.2,48.9
aa97158f-15a0-40d5-9e9f-a61303564684,B0040,2028-01-14 22:37:00,90.76,M063,Auto,No,0.76,232.11,18.27
ceb701b0-e8e6-4c84-918e-cc6ff2abe8e4,B0015,2031-01-22 18:58:00,93.59,M099,Auto,No,0.81,236.89,42.74
77b6c2b6-ac76-4723-978c-abb282d4ac32,B0019,2025-02-16 23:42:00,474.57,M085,Manual,No,0.95,223.86,43.91
7045d41b-3064-411c-ba4a-a6c034daa420,B0042,2036-07-25 19:10:00,228.17,M002,Auto,Yes,0.81,231.02,8.3
95377d71-0f86-426f-8b2e-f10e156c11d5,B0039,2028-02-09 18:18:00,396.51,M051,Auto,No,0.76,219.12,29.03
cac9fbf9-f653-47e2-ad67-6dd254099a95,B0001,2039-08-18 16:16:00,323.41,M033,Manual,Yes,0.73,230.11,26.63
e049d0cd-81e3-48a2-a6ba-2fa882ef25e4,B0021,2027-06-09 14:05:00,341.45,M023,Manual,Yes,0.82,231.29,14.42
e49b6510-400b-4111-8043-83316d6699c3,B0023,2028-06-14 03:52:00,74.53,M031,Manual,Yes,0.83,237.42,48.72
b431d92b-b697-4061-8d96-f66e10a677fe,B0043,2035-06-02 07:57:00,124.75,M052,Auto,No,0.89,227.76,10.21
a757d9f5-852a-4e78-8162-01ffcf2221b3,B0021,2036-02-06 16:06:00,395.51,M052,Manual,Yes,0.79,223.03,32.17
48a18902-be85-4a38-87e6-26bd55000b3e,B0001,2035-02-01 02:38:00,485.68,M067,Manual,No,0.78,222.55,18.57
6af4d811-26f5-45db-8a5d-a710b44e56f4,B0050,2037-04-12 13:41:00,138.71,M035,Auto,Yes,0.79,213.13,34.35
3db9c812-67f8-4e7d-93cb-2ed63360e3b3,B0037,2036-01-16 18:21:00,143.07,M026,Auto,No,0.74,221.13,15.62
93d2ed71-4289-4418-990c-e701441d8238,B0038,2031-05-07 11:23:00,241.72,M006,Manual,No,0.87,238.39,7.82
54c0c09b-a71b-469c-b43a-d73c4173da95,B0044,2028-02-22 02:20:00,492.08,M053,Manual,Yes,0.78,239.78,14.95
ad17a1bc-b92a-44fd-bef7-1f5af6c2ef98,B0050,2034-02-03 12:09:00,141.79,M003,Manual,No,0.88,222.12,48.54
0b6cfc4d-7c95-4e94-95e5-1e76dc7b4b73,B0037,2030-02-20 06:36:00,209.42,M096,Manual,No,0.94,231.17,37.68
288bf7c2-4533-497b-aa8f-6690ecb00557,B0019,2032-01-15 04:47:00,446.83,M075,Auto,Yes,0.96,231.82,43.92
805ee27b-f4cf-43d7-9ab9-250b3416f6a3,B0017,2039-02-21 15:44:00,11.43,M039,Auto,No,0.77,210.78,41.38
43e13cca-bf70-4729-b4b4-cd1f50da64c1,B0035,2032-10-29 00:04:00,29.49,M043,Auto,No,0.87,224.67,48.05
f2a92c4e-146f-43e2-b378-8acc7c86e97b,B0014,2030-05-28 17:57:00,306.0,M056,Auto,Yes,0.92,231.11,15.38
9924f9e5-b6c1-408a-af0f-90dae9383ec9,B0045,2033-01-29 13:17:00,454.62,M031,Auto,Yes,0.94,217.21,36.37
223b632b-7c17-4c9d-9419-d7ebbf644c4a,B0017,2038-05-28 23:06:00,127.04,M088,Manual,No,0.95,233.9,17.62
8c4c645d-340e-4772-8649-412cb9c7596d,B0036,2037-06-25 01:29:00,240.12,M088,Auto,Yes,0.93,212.95,42.53
afe226c7-47cc-4e46-bf06-9610b3783565,B0020,2030-09-25 21:28:00,230.73,M032,Manual,No,0.72,215.98,48.49
ebd754f9-3701-4c78-b8fd-76b93a31c872,B0028,2033-04-08 20:34:00,241.76,M095,Manual,Yes,0.94,239.73,7.42
6ba75281-076a-4d64-8c3a-d43a5b610c2a,B0006,2029-01-01 21:03:00,315.03,M041,Auto,No,0.89,224.3,10.04
02c6969e-2e96-4157-bd88-3ccf28d41b2c,B0002,2028-02-01 20:51:00,240.17,M096,Auto,No,0.75,227.59,8.19
b1648770-ac23-4186-9f24-3ac1faf81c66,B0010,2026-12-31 20:58:00,229.26,M039,Manual,No,0.88,237.91,12.86
7579e120-6eb2-4d77-8b72-498283a94554,B0020,2039-07-10 13:45:00,242.4,M061,Manual,No,0.82,237.63,41.73
7ab5d5ff-40c9-4c34-b8a8-2a9d1198b645,B0017,2026-03-29 14:00:00,299.53,M044,Auto,No,0.84,214.72,49.15
29ec0f57-140c-4972-8d6e-7acc5f009813,B0018,2028-12-28 08:42:00,273.13,M021,Manual,No,0.94,210.24,33.76
c1bb153d-fea8-45e4-b848-b0f221aeca42,B0009,2025-10-28 02:08:00,428.53,M032,Manual,No,0.89,239.98,26.22
3dedaf2e-d3a4-43c2-89d8-c76ff1e1ce08,B0048,2031-07-29 20:20:00,34.25,M034,Auto,Yes,0.76,219.29,12.1
9086a0b4-5f5b-4057-bdfa-ed0ed87f018b,B0044,2032-08-23 02:55:00,418.33,M039,Auto,Yes,0.73,227.96,6.79
acff361b-9bab-485c-ab30-24aa229760f0,B0016,2033-10-04 05:07:00,423.52,M032,Manual,Yes,0.81,213.58,45.38
d3865570-0b7b-40fe-a016-a59d4cdead29,B0015,2029-12-15 00:22:00,149.6,M028,Manual,Yes,0.73,226.02,11.17
6aa140f6-3391-4edc-8bfa-70dc34ac4ec9,B0049,2039-03-02 21:56:00,236.8,M065,Auto,Yes,0.8,224.82,36.63
d9283bf7-ee91-4b95-a0e4-d4f9bfb1bff9,B0011,2032-01-23 06:42:00,224.88,M023,Auto,No,0.8,230.17,27.93
a2611615-68c7-467b-9807-3359b6ee66ff,B0005,2036-08-05 21:40:00,117.07,M034,Manual,Yes,0.81,213.57,49.76
b641739d-de7d-478d-8645-577fdfe79263,B0009,2029-04-01 02:38:00,204.43,M009,Auto,Yes,0.88,215.12,44.83
d8d248b8-d0db-482e-b7af-723a5d44135c,B0046,2036-08-03 14:06:00,31.75,M052,Manual,No,0.81,212.7,5.04
4e3b575e-99e3-41f9-99f5-702740f9d17d,B0007,2027-10-10 07:51:00,146.13,M072,Manual,No,0.88,234.78,39.48
da0ccc1d-6ca1-46cc-a961-b71cfc367233,B0008,2028-02-07 21:18:00,410.17,M098,Auto,No,0.86,224.91,9.76
44d9a0c3-e326-4918-ba6a-c1bdf784443f,B0024,2035-12-17 07:12:00,149.44,M019,Manual,Yes,0.89,228.54,30.57
b78bb490-eb66-4435-830e-93a0d50c0f2b,B0028,2031-08-19 18:43:00,410.92,M091,Manual,Yes,0.99,218.11,28.44
af4b8660-3cea-4f7b-b0df-8aa2bb04c099,B0027,2033-11-23 18:53:00,270.48,M039,Auto,Yes,0.81,228.65,43.47
9b146901-5ac1-41af-8526-faf64200da8b,B0012,2035-09-04 22:09:00,441.13,M038,Auto,Yes,0.81,235.51,35.23
bcf7d896-9516-4b95-b469-a1bdc6476fa2,B0007,2039-05-23 04:05:00,291.64,M036,Auto,No,0.99,238.33,41.72
4487064d-28c3-4a0c-bf70-2aa6e8670b2d,B0016,2039-09-12 13:50:00,24.54,M019,Manual,No,0.77,215.3,13.68
2e2135c4-238f-496b-b214-235f0b61f46e,B0003,2026-03-24 18:55:00,340.96,M011,Auto,Yes,0.71,225.82,16.67
f92c1a3a-a330-41d4-82d4-bea8378b5b1f,B0006,2028-05-13 04:37:00,31.98,M098,Auto,No,0.76,235.24,46.89
69b69d94-9df6-4a26-aa7f-f430d1fdac34,B0043,2035-09-30 00:21:00,230.79,M024,Manual,Yes,0.98,234.1,8.31
72c7090f-d25a-40d9-8c29-d8a0e96f3ca9,B0005,2036-06-09 02:43:00,465.42,M057,Auto,Yes,0.73,223.17,18.55
e16daa5d-fb0e-4551-a418-b9835c6edcc0,B0006,2035-11-04 03:21:00,90.95,M055,Manual,Yes,0.86,221.77,32.01
2775cbfb-505b-452d-ba13-3659d0449f5d,B0010,2031-05-25 17:54:00,201.04,M082,Manual,Yes,0.84,223.76,23.05
f9c9ed8e-85d3-4b9c-ac28-074c81c2dbb2,B0029,2032-06-08 07:42:00,367.63,M024,Manual,No,0.8,222.27,29.72
3e7497d7-b059-4d41-888f-60d7fe94b9ea,B0038,2028-07-31 11:10:00,442.31,M049,Manual,Yes,0.85,219.12,40.73
ae5762f7-cc42-4ea8-a1be-83c3ea731165,B0050,2032-03-14 04:04:00,338.76,M003,Auto,Yes,0.96,220.27,35.94
37caf05b-df12-43d6-93e7-a1a5a9a46140,B0025,2026-08-30 23:32:00,136.5,M010,Auto,Yes,0.91,221.1,30.07
1f0f6b49-6e37-4d4a-9518-d7be7ea14659,B0004,2032-01-31 17:04:00,340.56,M013,Manual,Yes,0.97,238.87,18.46
9ca07f37-99ed-402b-8fb5-7a14184130d2,B0040,2035-01-06 15:58:00,155.4,M048,Auto,No,0.9,212.66,17.74
09600ebb-ca94-4f59-a9f6-c0e1997fc4eb,B0044,2027-06-08 05:49:00,362.03,M010,Manual,Yes,0.73,238.78,24.49
55eb3ba8-d9af-430f-bf2d-437fb3d88384,B0014,2027-10-18 07:56:00,477.48,M046,Manual,Yes,0.81,224.68,29.44
27f89ba6-7e7b-404e-869c-00a8f77d2ba7,B0028,2031-02-01 19:08:00,363.48,M099,Manual,Yes,0.94,231.99,17.09
5cf5fc44-4a78-43b2-b83d-84fecb16640f,B0013,2032-12-30 20:25:00,432.81,M026,Auto,Yes,0.71,239.86,38.28
3b8b8d38-5391-4ac4-b553-bfadaa572259,B0012,2031-12-04 21:47:00,11.03,M034,Auto,Yes,0.89,221.3,28.38
08b0e224-9460-4820-ac02-ad4083ad9762,B0030,2038-03-03 04:54:00,361.61,M002,Auto,Yes,0.88,211.58,11.03
71b38c1f-ad73-49f8-88e9-067c6a4c733a,B0020,2032-03-28 12:22:00,416.5,M072,Auto,Yes,0.83,238.66,27.36
c12429cd-9638-464d-9bb2-f9c2ed98c485,B0032,2030-09-25 02:52:00,29.87,M021,Manual,Yes,0.94,219.32,35.99
f4d4c398-fcd0-4626-80c8-198a9b2e4a35,B0044,2027-05-02 17:55:00,437.08,M017,Auto,No,0.73,229.92,44.31
e6d9ec73-8595-4834-93cd-e4ab615fab30,B0043,2030-10-08 15:09:00,135.78,M017,Auto,Yes,0.94,237.42,47.66
01f83cfd-a194-48b7-8355-33eac4caad53,B0031,2026-03-01 09:32:00,335.99,M042,Auto,No,0.71,238.03,34.73
4b101ce4-a856-4d85-9a94-07f59a57aebb,B0046,2029-01-18 09:14:00,402.17,M095,Manual,No,0.77,221.67,48.39
2654f48b-cd75-4509-8fdb-c2deb3e7eb2e,B0032,2028-12-27 11:04:00,334.71,M004,Manual,No,0.83,216.42,12.92
f0b10990-8788-488b-839e-24ad529150c7,B0038,2038-11-17 04:36:00,55.22,M015,Manual,No,0.92,214.2,26.36
42d36ac4-099a-4ee3-84e8-c0fe6cd8f074,B0003,2029-10-22 03:16:00,302.2,M079,Auto,Yes,0.9,217.17,36.2
0a59b4ec-6d83-4bd4-addf-d279749c6332,B0013,2028-01-23 02:43:00,279.3,M020,Auto,Yes,0.8,236.67,20.42
8068c20d-d836-4b59-8b2d-a6447708ec81,B0010,2025-07-20 02:18:00,451.16,M045,Auto,No,0.99,225.93,48.97
e377edc1-43f0-4e50-9f17-4b18d990e2c5,B0020,2038-07-02 01:38:00,208.08,M009,Auto,Yes,0.77,216.63,8.71
7fc37c87-2507-4f3d-8990-663a5d1c0217,B0017,2037-06-06 04:06:00,167.33,M079,Auto,Yes,0.94,217.26,27.7
fab4a811-506a-41a8-97f2-d85ab74175b9,B0028,2029-05-20 19:22:00,377.43,M009,Auto,No,0.99,219.57,26.15
8bed9a87-78a0-4c9a-98b2-1ffce666c79f,B0037,2036-04-14 19:29:00,212.21,M003,Auto,No,0.98,210.82,25.9
f4a9649b-8607-4ac6-9899-4a9b24cc2f8a,B0025,2034-01-02 19:54:00,326.59,M079,Auto,Yes,0.9,216.75,16.63
8b059f51-272e-423c-b159-efd47c2368a7,B0035,2028-03-27 21:42:00,326.76,M060,Auto,No,0.77,234.9,39.98
f976db00-3be3-4868-92fa-f5a490ee0c77,B0019,2032-09-05 10:25:00,445.14,M005,Auto,Yes,0.79,224.49,11.55
